version,fork,shape,size,ns,bytes,count,equivalent
current,5,where_positional,2,1428.467,1624,2,true
current,5,array_mybatis,4096,408400,1037720,4096,true
current,5,array_named,256,11715.625,26440,256,true
current,5,where_named,2,1343.994,2032,2,true
current,5,array_named,8192,417500,979260,8192,true
current,5,array_positional,256,4287.500,4216,256,true
current,5,deep_unary,8192,874400,1192660,1,true
current,5,where_mybatis,2,1992.773,3024,2,true
current,5,json_constructor,1,1311.719,1336,1,true
current,5,join_named,4,3370.117,4392,4,true
current,5,deep_unary,256,27728.125,37560,1,true
current,5,where_positional,128,42237.061,39944,128,true
current,5,array_mybatis,8192,763600,2158956,8192,true
current,5,bare_concat,256,16693.750,11033.250,256,true
current,5,bare_concat,8192,409950,442548,8192,true
current,5,where_mybatis,16,10615.918,18040,16,true
current,5,array_named,4096,203050,453056,4096,true
current,5,join_positional,4,3815.771,4008,4,true
current,5,bare_concat,4096,199300,158072,4096,true
current,5,where_named,16,5699.805,9632,16,true
current,5,jdbc_escape,1,1437.402,1368,1,true
current,5,quoted_and_comments,2,1673.779,1432,2,true
current,5,array_mybatis,1024,96850,280920,1024,true
current,5,geometric_cast,1,1089.648,1088,1,true
current,5,array_mybatis,256,24484.375,58232,256,true
current,5,array_positional,8192,68000,205540,8192,true
current,5,where_positional,16,5765.088,5680,16,true
current,5,bare_concat,1024,52150,46440,1024,true
current,5,array_positional,4096,29950,57976,4096,true
current,5,json_operator,1,1434.766,1320,1,true
current,5,array_named,1024,49212.500,104680,1024,true
current,5,deep_unary,4096,424850,576664,1,true
current,5,join_mybatis,4,4590.967,6688,4,true
current,5,cached_positional_same,2,12.362,0,2,true
current,5,cached_positional_equal,2,15.866,0,2,true
current,5,cached_named_same,2,12.362,0,2,true
current,5,cached_named_equal,2,15.464,0,2,true
baseline_common8,1,array_positional,4096,37650,25144,0,false
baseline_common8,1,array_mybatis,1024,2773075,27681488,1024,true
baseline_common8,1,quoted_and_comments,2,1736.035,1192,2,true
baseline_common8,1,array_named,4096,271400,395776,4096,true
baseline_common8,1,no_parameters,0,1322.852,1248,0,true
baseline_common8,1,where_positional,16,9989.697,5224,16,true
baseline_common8,1,deep_unary,256,55881.250,33048,1,true
baseline_common8,1,array_positional,1024,10375,6712,0,false
baseline_common8,1,array_named,256,14987.500,22776,256,true
baseline_common8,1,json_constructor,1,1544.971,1136,0,false
baseline_common8,1,where_positional,128,77781.396,35904,128,true
baseline_common8,1,array_mybatis,8192,169029550,1814143252,8192,true
baseline_common8,1,geometric_cast,1,1613.477,792,1,true
baseline_common8,1,array_positional,8192,83450,139940,0,false
baseline_common8,1,where_mybatis,2,2590.283,2552,2,true
baseline_common8,1,bare_concat,256,20331.250,3296,1,false
baseline_common8,1,where_positional,2,1642.236,1456,2,true
baseline_common8,1,deep_unary,4096,900400,510648,1,true
baseline_common8,1,array_positional,256,3306.250,2617.250,0,false
baseline_common8,1,where_named,16,11175.781,7960,16,true
baseline_common8,1,bare_concat,1024,79312.500,11360,1,false
baseline_common8,1,join_positional,4,5069.873,3824,4,true
baseline_common8,1,deep_unary,8192,1757900,1061092,1,true
baseline_common8,1,array_mybatis,4096,42941750,453545112,4096,true
baseline_common8,1,where_named,2,2021.777,1816,2,true
baseline_common8,1,array_mybatis,256,256331.250,1777536,256,true
baseline_common8,1,jdbc_escape,1,1878.223,1176,1,true
baseline_common8,1,bare_concat,8192,626750,127628,1,false
baseline_common8,1,array_named,8192,535100,863844,8192,true
baseline_common8,1,deep_unary,1024,218887.500,128568,1,true
baseline_common8,1,bare_concat,4096,308300,43616,1,false
baseline_common8,1,array_named,1024,59562.500,87088,1024,true
baseline_common8,1,join_mybatis,4,6487.842,5800,4,true
baseline_common8,1,json_operator,1,1514.209,1128,1,true
baseline_common8,1,where_mybatis,16,15463.574,14656,16,true
baseline_common8,1,join_named,4,5485.010,3968,4,true
baseline_common8,1,cached_positional_same,2,13.029,0,2,true
baseline_common8,1,cached_positional_equal,2,17.380,0,2,true
baseline_common8,1,cached_named_same,2,12.468,0,2,true
baseline_common8,1,cached_named_equal,2,17.109,0,2,true
baseline_common8,2,array_named,8192,553850,863844,8192,true
baseline_common8,2,where_mybatis,16,16019.043,14272,16,true
baseline_common8,2,deep_unary,8192,1802150,1061092,1,true
baseline_common8,2,bare_concat,256,21393.750,3296,1,false
baseline_common8,2,deep_unary,1024,224812.500,128568,1,true
baseline_common8,2,where_positional,128,77690.283,35904,128,true
baseline_common8,2,where_positional,16,10098.975,5224,16,true
baseline_common8,2,array_named,256,14968.750,22776,256,true
baseline_common8,2,quoted_and_comments,2,1717.480,1192,2,true
baseline_common8,2,join_mybatis,4,6893.506,5704,4,true
baseline_common8,2,where_named,16,11027.637,7960,16,true
baseline_common8,2,deep_unary,256,56196.875,33048,1,true
baseline_common8,2,json_operator,1,1547.998,1128,1,true
baseline_common8,2,jdbc_escape,1,1868.555,1176,1,true
baseline_common8,2,array_named,4096,268650,395776,4096,true
baseline_common8,2,array_mybatis,1024,3199400,27681464,1024,true
baseline_common8,2,array_positional,1024,11650,6712,0,false
baseline_common8,2,array_mybatis,256,269625,1777512,256,true
baseline_common8,2,array_mybatis,8192,170510800,1814143228,8192,true
baseline_common8,2,bare_concat,4096,327150,43616,1,false
baseline_common8,2,where_named,2,2034.814,1816,2,true
baseline_common8,2,geometric_cast,1,1539.893,792,1,true
baseline_common8,2,array_mybatis,4096,43680400,453545088,4096,true
baseline_common8,2,join_positional,4,5161.279,3824,4,true
baseline_common8,2,array_named,1024,60375,87088,1024,true
baseline_common8,2,array_positional,8192,75300,139940,0,false
baseline_common8,2,where_mybatis,2,2568.604,2504,2,true
baseline_common8,2,bare_concat,1024,80950,11360,1,false
baseline_common8,2,deep_unary,4096,864300,510648,1,true
baseline_common8,2,bare_concat,8192,620250,127628,1,false
baseline_common8,2,no_parameters,0,1279.395,1248,0,true
baseline_common8,2,array_positional,4096,37000,25144,0,false
baseline_common8,2,where_positional,2,1650.342,1456,2,true
baseline_common8,2,join_named,4,5503.271,3968,4,true
baseline_common8,2,array_positional,256,2834.375,2104,0,false
baseline_common8,2,json_constructor,1,1521.680,1136,0,false
baseline_common8,2,cached_positional_same,2,13.043,0,2,true
baseline_common8,2,cached_positional_equal,2,17.667,0,2,true
baseline_common8,2,cached_named_same,2,12.832,0,2,true
baseline_common8,2,cached_named_equal,2,17.020,0,2,true
baseline_common8,3,deep_unary,256,60681.250,33048,1,true
baseline_common8,3,array_named,4096,270350,395776,4096,true
baseline_common8,3,quoted_and_comments,2,1734.668,1192,2,true
baseline_common8,3,array_named,1024,61162.500,87088,1024,true
baseline_common8,3,geometric_cast,1,1604.834,792,1,true
baseline_common8,3,where_positional,128,77662.744,35904,128,true
baseline_common8,3,array_named,256,14687.500,22776,256,true
baseline_common8,3,array_mybatis,1024,2857962.500,27681488,1024,true
baseline_common8,3,no_parameters,0,1275,1248,0,true
baseline_common8,3,json_operator,1,1546.387,1128,1,true
baseline_common8,3,where_mybatis,16,15663.867,14656,16,true
baseline_common8,3,array_positional,256,2803.125,2104,0,false
baseline_common8,3,array_mybatis,256,240925,1777536,256,true
baseline_common8,3,deep_unary,4096,925000,510648,1,true
baseline_common8,3,where_positional,16,10089.600,5224,16,true
baseline_common8,3,bare_concat,256,22065.625,3296,1,false
baseline_common8,3,json_constructor,1,1570.605,1136,0,false
baseline_common8,3,where_named,16,11322.998,7960,16,true
baseline_common8,3,array_mybatis,4096,44066150,453545112,4096,true
baseline_common8,3,array_positional,8192,81250,139940,0,false
baseline_common8,3,bare_concat,1024,80725,11360,1,false
baseline_common8,3,where_named,2,1971.582,1816,2,true
baseline_common8,3,join_positional,4,5279.150,3824,4,true
baseline_common8,3,deep_unary,8192,1731650,1061092,1,true
baseline_common8,3,deep_unary,1024,227700,130621,1,true
baseline_common8,3,array_named,8192,551500,863844,8192,true
baseline_common8,3,array_positional,1024,12312.500,6712,0,false
baseline_common8,3,join_mybatis,4,6586.670,5800,4,true
baseline_common8,3,bare_concat,4096,326500,43616,1,false
baseline_common8,3,join_named,4,5256.592,3968,4,true
baseline_common8,3,where_positional,2,1651.465,1456,2,true
baseline_common8,3,jdbc_escape,1,1942.676,1176,1,true
baseline_common8,3,array_positional,4096,38350,25144,0,false
baseline_common8,3,bare_concat,8192,644100,127628,1,false
baseline_common8,3,where_mybatis,2,2510.742,2552,2,true
baseline_common8,3,array_mybatis,8192,160094800,1814143252,8192,true
baseline_common8,3,cached_positional_same,2,13.031,0,2,true
baseline_common8,3,cached_positional_equal,2,17.377,0,2,true
baseline_common8,3,cached_named_same,2,12.823,0,2,true
baseline_common8,3,cached_named_equal,2,18.365,0,2,true
