version,case,fork,ns,bytes,median_batch_ms
before,raw_derived,2,3600.104,7632,20.761799768
before,raw_derived,3,3659.99,7632,21.19500209
before,raw_derived,4,3612.199,7632,19.957399475000003
before,raw_derived,5,3640.23,7632,21.535600679999998
before,mybatis_naming_KEBAB_CASE,1,6273.966,9792,21.231100944
before,mybatis_naming_KEBAB_CASE,2,5474.275,9792,20.194600474999998
before,mybatis_naming_KEBAB_CASE,3,5799.493,9792,21.719101285
before,mybatis_naming_KEBAB_CASE,4,5554.826,9792,20.313998682
before,mybatis_naming_KEBAB_CASE,5,5900.171,10176,20.70960021
before,positional_select_expressions,1,1597.906,2512,21.213800055999997
before,positional_select_expressions,2,1479.594,2512,20.613703607999998
before,positional_select_expressions,3,1563.411,2512,21.625100952
before,positional_select_expressions,4,1571.166,2512,21.381998094
before,positional_select_expressions,5,1516.012,2512,21.075598824
before,raw_in_256,1,20487.709,56720,7.3345998219999995
before,raw_in_256,2,17865.787,56720,21.671199631
before,raw_in_256,3,18952.028,56720,21.965400452
before,raw_in_256,4,17626.258,56720,21.010499536
before,raw_in_256,5,18104.766,56720,20.892899963999998
before,named_select_entity,1,675.34,1992,23.979297380000002
before,named_select_entity,2,574.072,1992,19.293985848000002
before,named_select_entity,3,572.35,1992,20.968614600000002
before,named_select_entity,4,607.515,1992,22.666384649999998
before,named_select_entity,5,555.521,1992,19.704885390999998
before,raw_subquery_raw,1,697.692,2352,22.610104644
before,raw_subquery_raw,2,629.006,2352,20.869790073999997
before,raw_subquery_raw,3,624.822,2352,20.675984802000002
before,raw_subquery_raw,4,622.371,2352,20.954609199
before,raw_subquery_raw,5,627.344,2352,20.86859816
before,mybatis_condition_only,1,5449.95,8728,21.8760993
before,mybatis_condition_only,2,4703.566,8728,20.709801097999996
before,mybatis_condition_only,3,4793.338,8728,20.721600174
before,mybatis_condition_only,4,4716.112,8728,18.996499136
before,mybatis_condition_only,5,5269.334,9112,21.135298673999998
before,raw_nested,1,1423.021,3448,18.716995213
before,raw_nested,2,1226.511,3448,20.980697166000002
before,raw_nested,3,1255.666,3448,20.808896952
before,raw_nested,4,1275.409,3448,21.275097529000004
before,raw_nested,5,1261.077,3448,21.597204702
before,named_select_star,1,247.348,1240,19.001768056000003
before,named_select_star,2,239.677,1240,21.418735105
before,named_select_star,3,253.455,1240,23.281615935
before,named_select_star,4,231.31,1240,18.36647662
before,named_select_star,5,258.42,1240,20.1115365
before,raw_naming_NO_CHANGE,1,4197.968,7880,21.485200224
before,raw_naming_NO_CHANGE,2,3936.497,7880,21.150798381
before,raw_naming_NO_CHANGE,3,4216.454,7880,20.858797938
before,raw_naming_NO_CHANGE,4,4059.625,7880,21.235898375
before,raw_naming_NO_CHANGE,5,3927.511,7880,20.642997816
before,named_batch_beans,1,8904.937,26728,22.004099327
before,named_batch_beans,2,8394.733,26800,22.153700387
before,named_batch_beans,3,8489.22,26728,20.79009978
before,named_batch_beans,4,8478.292,26800,21.051599036
before,named_batch_beans,5,8008.605,26056,20.381899724999997
before,named_where_128,1,51210,77464,22.0203
before,named_where_128,2,41899.113,77464,18.896499963
before,named_where_128,3,44603.766,77464,21.320600148
before,named_where_128,4,43677.007,77464,20.135100227
before,named_where_128,5,46530.377,77464,20.985200026999998
before,positional_condition_only,1,3724.729,5640,20.981398456999997
before,positional_condition_only,2,3614.87,5640,20.8577999
before,positional_condition_only,3,3623.323,5640,20.257998893
before,positional_condition_only,4,3588.67,5640,20.20780077
before,positional_condition_only,5,3534.047,5640,20.624698291999998
before,raw_update_chain_16,1,8917.148,26256,20.384600327999998
before,raw_update_chain_16,2,7877.126,26256,20.28359945
before,raw_update_chain_16,3,8261.486,26256,21.793800068000003
before,raw_update_chain_16,4,8206.76,26256,21.73150048
before,raw_update_chain_16,5,7910.317,26256,18.478500511999997
before,raw_mixed_literals,1,1599.204,3368,17.081097923999998
before,raw_mixed_literals,2,1421.792,3368,21.250103231999997
before,raw_mixed_literals,3,1455.471,3368,20.817601713
before,raw_mixed_literals,4,1460.909,3368,20.999105966000002
before,raw_mixed_literals,5,1349.022,3368,19.524395406
before,raw_naming_KEBAB_CASE,1,5759.144,9648,22.737100512
before,raw_naming_KEBAB_CASE,2,5091.199,9648,21.057199064
before,raw_naming_KEBAB_CASE,3,5292.223,9648,20.618500807999997
before,raw_naming_KEBAB_CASE,4,5164.551,9648,19.769901228
before,raw_naming_KEBAB_CASE,5,5038.526,9648,19.211899638000002
before,raw_insert_entity,1,814.483,2128,19.542705102
before,raw_insert_entity,2,894.974,2128,22.49069662
before,raw_insert_entity,3,782.737,2128,21.600410252
before,raw_insert_entity,4,866.211,2128,21.780009384
before,raw_insert_entity,5,739.726,2128,20.750793752
before,raw_group_order,1,2380.346,6256,20.080598855999998
before,raw_group_order,2,2237.445,6256,21.528695790000004
before,raw_group_order,3,2204.146,6256,20.895304080000003
before,raw_group_order,4,2287.486,6256,19.92400306
before,raw_group_order,5,2162.241,6256,20.975899940999998
before,named_naming_NO_CHANGE,1,5353.578,9624,22.142398608000004
before,named_naming_NO_CHANGE,2,4517.645,9624,20.943802220000002
before,named_naming_NO_CHANGE,3,4588.127,9624,19.939999942
before,named_naming_NO_CHANGE,4,4762.6,9624,20.7696986
before,named_naming_NO_CHANGE,5,4914.774,9624,15.235799400000001
before,mybatis_join_using,1,1026.504,3520,21.088498175999998
before,mybatis_join_using,2,957.885,3520,19.564801125
before,mybatis_join_using,3,958.2,3520,19.427505
before,mybatis_join_using,4,988.636,3544,18.799902176
before,mybatis_join_using,5,968.591,3544,20.821800727000003
before,named_where_16,1,6658.94,11392,22.607101299999997
before,named_where_16,2,5725.187,11392,21.458000876
before,named_where_16,3,5797.436,11392,21.479500379999998
before,named_where_16,4,5927.224,11392,20.857901256
before,named_where_16,5,5994.142,11392,21.285198242
before,positional_select_entity,1,601.982,1992,13.907590146
before,positional_select_entity,2,580.537,1992,21.896114029000003
before,positional_select_entity,3,587.19,1992,21.26860899
before,positional_select_entity,4,589.98,1992,21.98619468
before,positional_select_entity,5,567.961,1992,21.178697729000003
before,named_delete,1,502.609,2000,21.694112267
before,named_delete,2,484.074,2000,18.681383808000003
before,named_delete,3,455.906,2000,21.253881814
before,named_delete,4,503.355,2000,22.382686785
before,named_delete,5,453.021,2000,21.731417370000003
before,positional_where_128,1,33746.72,38992,21.0917
before,positional_where_128,2,29820.803,38992,20.785099691
before,positional_where_128,3,32035.338,38992,21.30349977
before,positional_where_128,4,30984.84,38992,21.25560024
before,positional_where_128,5,30223.088,38992,20.55169984
before,positional_join_on,1,1353.665,3896,20.000400375
before,positional_join_on,2,1319.229,3896,20.88339507
before,positional_join_on,3,1323.682,3896,19.959800878
before,positional_join_on,4,1317.222,3896,20.635599852
before,positional_join_on,5,1297.018,3896,21.18030394
before,raw_where_eq,1,981.686,2936,16.12419255
before,raw_where_eq,2,931.347,2936,19.752007176
before,raw_where_eq,3,951.988,2936,20.422998564000004
before,raw_where_eq,4,963.199,2936,20.936093464
before,raw_where_eq,5,934.93,2936,17.745906329999997
before,raw_union_raw,1,1233.16,1968,11.848201280000001
before,raw_union_raw,2,1120.021,1968,21.979292104
before,raw_union_raw,3,1161.828,1968,22.203694908
before,raw_union_raw,4,1136.637,1968,21.000505211999997
before,raw_union_raw,5,1140.639,1968,22.072505289
before,mybatis_where_16,1,6561.581,9792,23.825100611
before,mybatis_where_16,2,5205.187,9792,20.570899024
before,mybatis_where_16,3,5486.086,9792,21.291499766
before,mybatis_where_16,4,5385.745,9792,19.94879948
before,mybatis_where_16,5,5827.722,10176,21.084698195999998
before,mybatis_update_chain_16,1,15085.374,40744,21.556999446
before,mybatis_update_chain_16,2,13574.852,40744,20.620200188000002
before,mybatis_update_chain_16,3,13809.787,40744,20.742300074
before,mybatis_update_chain_16,4,13600.999,40744,21.788800398
before,mybatis_update_chain_16,5,13513.097,40768,20.945300349999997
before,mybatis_select_entity,1,602.916,1992,21.087590016000004
before,mybatis_select_entity,2,575.918,1992,20.172103868
before,mybatis_select_entity,3,587.327,1992,20.372611649
before,mybatis_select_entity,4,596.646,1992,21.470902956
before,mybatis_select_entity,5,569.525,1992,21.169813774999998
before,named_repeated_names,1,29098.777,70080,21.416699872
before,named_repeated_names,2,25365.217,70080,21.585799667
before,named_repeated_names,3,25060.646,70080,20.950700056000002
before,named_repeated_names,4,26454.11,70080,21.56009965
before,named_repeated_names,5,26322.317,70080,21.584299939999998
before,named_join_on,1,1493.099,4352,21.591704639
before,named_join_on,2,1396.497,4352,20.130504255
before,named_join_on,3,1392.581,4352,21.324592853
before,named_join_on,4,1481.475,4352,21.856200674999997
before,named_join_on,5,1376.714,4352,20.196394379999997
before,positional_retry_rollback,1,3101.773,6040,22.044300710999998
before,positional_retry_rollback,2,3131.907,6040,13.761599358000002
before,positional_retry_rollback,3,3030.128,6040,18.053502624
before,positional_retry_rollback,4,3200.534,6040,25.754697098
before,positional_retry_rollback,5,2994.799,6040,24.012298382
before,named_subquery_raw,1,642.445,2352,20.898093405
before,named_subquery_raw,2,629.207,2352,20.528507582
before,named_subquery_raw,3,645.844,2352,21.103598544000004
before,named_subquery_raw,4,626.814,2352,19.652499342
before,named_subquery_raw,5,625.79,2352,20.98211291
before,mybatis_in_16,1,2150.694,6208,22.917795264
before,mybatis_in_16,2,1716.356,6208,20.242702664
before,mybatis_in_16,3,1848.226,6208,22.029005694000002
before,mybatis_in_16,4,1821.186,6208,19.315498715999997
before,mybatis_in_16,5,2027.967,6592,20.884004166
before,named_insert_entity,1,961.976,2760,21.835893224
before,named_insert_entity,2,911.762,2760,21.727288459999997
before,named_insert_entity,3,926.059,2760,16.456994489
before,named_insert_entity,4,947.292,2760,21.44669088
before,named_insert_entity,5,880.67,2760,20.15149094
before,mybatis_late_modifier,1,783.259,2736,18.078400979
before,mybatis_late_modifier,2,723.865,2736,20.273287055
before,mybatis_late_modifier,3,740.058,2736,21.002105982
before,mybatis_late_modifier,4,750.89,2736,19.02529993
before,mybatis_late_modifier,5,734.712,2760,20.037800376
before,raw_in_17,1,1860.291,5896,8.189000982
before,raw_in_17,2,1677.906,5896,20.91509829
before,raw_in_17,3,1769.488,5896,20.819795808000002
before,raw_in_17,4,1728.451,5896,20.995494297
before,raw_in_17,5,1712.327,5896,20.669499217
before,named_naming_SCREAMING_SNAKE_CASE,1,7255.98,11408,22.203298799999995
before,named_naming_SCREAMING_SNAKE_CASE,2,5694.119,11408,21.108099132999996
before,named_naming_SCREAMING_SNAKE_CASE,3,5961.119,11408,20.989099998999997
before,named_naming_SCREAMING_SNAKE_CASE,4,5920.12,11408,20.80330168
before,named_naming_SCREAMING_SNAKE_CASE,5,5894.198,11408,20.824201534
before,raw_batch_beans,1,7313.835,16792,15.541899375
before,raw_batch_beans,2,6288.78,16864,23.09240016
before,raw_batch_beans,3,6031.404,16792,23.450098752
before,raw_batch_beans,4,6083.405,16864,15.579600205
before,raw_batch_beans,5,5313.704,16120,20.861601904
before,named_where_eq,1,1006.306,3272,21.385008806000002
before,named_where_eq,2,1031.86,3272,19.27720852
before,named_where_eq,3,1003.314,3272,21.436806924
before,named_where_eq,4,1045.92,3272,21.467508
before,named_where_eq,5,981.368,3272,20.199497544
before,positional_row_in,1,977.553,2752,14.950695582
before,positional_row_in,2,884.369,2752,17.771395055
before,positional_row_in,3,920.17,2752,21.53289817
before,positional_row_in,4,901.468,2752,21.182695064
before,positional_row_in,5,891.534,2752,20.566797846
before,mybatis_batch_64,1,35042.902,117008,22.462500182
before,mybatis_batch_64,2,33219.611,117040,22.190700147999998
before,mybatis_batch_64,3,34007.251,117040,20.166299842999997
before,mybatis_batch_64,4,34740.453,117008,21.469599954
before,mybatis_batch_64,5,32674.224,119024,21.042200255999997
before,mybatis_union_raw,1,1265.943,1968,24.36940275
before,mybatis_union_raw,2,1106.79,1968,21.221591460000003
before,mybatis_union_raw,3,1148.593,1968,21.469500356
before,mybatis_union_raw,4,1133.536,1968,21.818300928
before,mybatis_union_raw,5,1082.349,1968,21.185899325999998
before,positional_dialect_Microsoft_SQL_Server,1,1318.99,3616,23.16410238
before,positional_dialect_Microsoft_SQL_Server,2,1214.453,3616,21.687701674
before,positional_dialect_Microsoft_SQL_Server,3,1209.391,3616,20.643094979
before,positional_dialect_Microsoft_SQL_Server,4,1221.043,3616,21.406104832999997
before,positional_dialect_Microsoft_SQL_Server,5,1211.148,3616,18.501496848
before,mybatis_derived,1,4515.297,9456,17.916698496
before,mybatis_derived,2,4396.39,9456,21.31369872
before,mybatis_derived,3,4388.01,9456,21.409100790000004
before,mybatis_derived,4,4426.534,9456,21.570500182
before,mybatis_derived,5,4442.572,9504,22.008501688000003
before,mybatis_subquery_structured,1,1756.466,5384,16.094497957999998
before,mybatis_subquery_structured,2,1605.298,5384,20.936296516
before,mybatis_subquery_structured,3,1657.982,5384,21.177404086
before,mybatis_subquery_structured,4,1655.03,5384,20.59850338
before,mybatis_subquery_structured,5,1610.209,5408,20.80390028
before,named_select_columns,1,821.121,2104,22.404286485
before,named_select_columns,2,788.17,2104,19.041399029999997
before,named_select_columns,3,831.993,2104,20.477011716000003
before,named_select_columns,4,823.48,2104,21.7686938
before,named_select_columns,5,785.832,2104,21.15459744
before,raw_row_in,1,1195.053,3168,20.704293225
before,raw_row_in,2,1120.265,3168,21.216698835000003
before,raw_row_in,3,1142.568,3168,21.284899272
before,raw_row_in,4,1074.739,3168,20.600597152
before,raw_row_in,5,1116.643,3168,21.282098937
before,mybatis_in_expression,1,25765.385,67800,22.10670033
before,mybatis_in_expression,2,21441.212,67800,21.226799879999998
before,mybatis_in_expression,3,21547.812,67800,20.190299844000002
before,mybatis_in_expression,4,22766.631,67800,21.286799985
before,mybatis_in_expression,5,25843.602,73920,21.812000087999998
before,named_dialect_Microsoft_SQL_Server,1,1652.085,4392,21.990903435
before,named_dialect_Microsoft_SQL_Server,2,1506.191,4392,19.511198214
before,named_dialect_Microsoft_SQL_Server,3,1560.354,4392,22.288096536
before,named_dialect_Microsoft_SQL_Server,4,1521.151,4392,21.518202046
before,named_dialect_Microsoft_SQL_Server,5,1491.668,4392,20.767001895999996
before,raw_join_using,1,1006.081,3344,21.77159284
before,raw_join_using,2,920.32,3344,19.058906880000002
before,raw_join_using,3,923.847,3344,20.160189234
before,raw_join_using,4,952.476,3368,20.73540252
before,raw_join_using,5,946.342,3344,20.492089668000002
before,raw_in_1024,1,81147.26,220328,11.847499959999999
before,raw_in_1024,2,71393.421,220328,21.703599984
before,raw_in_1024,3,75980.623,220328,21.958400047
before,raw_in_1024,4,72276.712,220328,21.104799904
before,raw_in_1024,5,72098.976,220328,21.124999967999997
before,positional_insert_entity,1,620.159,1816,22.807587543
before,positional_insert_entity,2,632.18,1816,23.953300199999997
before,positional_insert_entity,3,633.862,1816,22.408289424
before,positional_insert_entity,4,633.398,1816,17.569193723999998
before,positional_insert_entity,5,607.29,1816,22.709609549999996
before,named_batch_64,1,37881.502,133024,20.683300092
before,named_batch_64,2,35881.117,133056,21.851600252999997
before,named_batch_64,3,37438.944,133056,22.688000064000004
before,named_batch_64,4,36531.81,133024,21.590299709999996
before,named_batch_64,5,35737.622,135040,21.942899908000005
before,mybatis_in_256,1,24212.427,66696,20.846899647
before,mybatis_in_256,2,20818.028,66696,22.17119982
before,mybatis_in_256,3,20550.617,66696,21.639799700999998
before,mybatis_in_256,4,21195.842,66696,19.881699796
before,mybatis_in_256,5,24636.15,72840,20.9899998
before,mybatis_naming_NO_CHANGE,1,4803.234,8024,21.239900748000004
before,mybatis_naming_NO_CHANGE,2,4266.796,8024,20.920100788000003
before,mybatis_naming_NO_CHANGE,3,4568.184,8024,20.776100832
before,mybatis_naming_NO_CHANGE,4,4208.869,8024,18.981999189999996
before,mybatis_naming_NO_CHANGE,5,4766.557,8408,20.295999706
before,positional_where_16,1,4309.932,6696,17.662101336
before,positional_where_16,2,4023.641,6696,20.951098686999998
before,positional_where_16,3,4267.373,6696,20.534598875999997
before,positional_where_16,4,4175.498,6696,21.182301354
before,positional_where_16,5,4105.196,6696,20.148301968
before,mybatis_batch_beans,1,7736.069,22744,20.26850078
before,mybatis_batch_beans,2,7590.22,22816,22.117901080000003
before,mybatis_batch_beans,3,7644.41,22744,22.42869894
before,mybatis_batch_beans,4,7785.676,22816,23.31809962
before,mybatis_batch_beans,5,7262.457,22072,21.337098666000003
before,mybatis_delete,1,469.456,1848,21.983216112
before,mybatis_delete,2,455.273,1848,22.096219782000002
before,mybatis_delete,3,449.457,1848,20.545578384
before,mybatis_delete,4,440.615,1848,21.92940855
before,mybatis_delete,5,468.504,1872,22.943109384
before,positional_batch_4,1,1948.209,6000,3.6977006820000002
before,positional_batch_4,2,1855.351,6032,21.462700368
before,positional_batch_4,3,1895.81,6032,21.31080021
before,positional_batch_4,4,1875.461,6000,19.1297022
before,positional_batch_4,5,1709.919,6096,9.464401665
before,positional_pagination,1,977.905,3408,20.9076089
before,positional_pagination,2,917.958,3408,16.05049563
before,positional_pagination,3,972.117,3408,20.824690374
before,positional_pagination,4,944.168,3408,20.38930796
before,positional_pagination,5,935.399,3408,20.600292177
before,mybatis_group_order,1,2827.498,7088,22.837701346
before,mybatis_group_order,2,2611.662,7088,21.162297185999996
before,mybatis_group_order,3,2500.236,7088,21.209501988
before,mybatis_group_order,4,2581.248,7088,20.771302656
before,mybatis_group_order,5,2567.849,7112,21.572499449000002
before,positional_repeated_names,1,15831.971,35520,19.362500533
before,positional_repeated_names,2,14991.926,35520,21.168599511999997
before,positional_repeated_names,3,15201.538,35520,20.75009937
before,positional_repeated_names,4,15317.945,35520,21.16939999
before,positional_repeated_names,5,15581.213,35520,21.315099384
before,named_in_1024,1,130974.566,353296,22.658599918
before,named_in_1024,2,115966.286,353296,20.294100049999997
before,named_in_1024,3,122266.474,353296,21.152100002
before,named_in_1024,4,126875.497,353296,19.158200047
before,named_in_1024,5,123917.877,353296,22.181299983
before,named_in_expression,1,29410.306,91824,21.116599708
before,named_in_expression,2,26656.606,91824,20.578899831999998
before,named_in_expression,3,25784.655,91824,20.163600210000002
before,named_in_expression,4,26463.007,91824,20.244200355
before,named_in_expression,5,28172.881,91824,21.608599727
before,raw_naming_CAMEL_CASE,1,5982.353,9360,20.034900197
before,raw_naming_CAMEL_CASE,2,5161.887,9360,20.518500825
before,raw_naming_CAMEL_CASE,3,5441.851,9360,18.698200036
before,raw_naming_CAMEL_CASE,4,5372.111,9360,21.150001007
before,raw_naming_CAMEL_CASE,5,5350.37,9360,20.989501509999997
before,positional_in_17,1,873.574,2752,21.870798664
before,positional_in_17,2,851.067,2752,20.935397133000002
before,positional_in_17,3,844.916,2752,20.285588244000003
before,positional_in_17,4,817.235,2752,18.583106665
before,positional_in_17,5,825.823,2752,20.988291545
before,named_batch_4,1,3115.899,9768,22.381502517
before,named_batch_4,2,2948.476,9800,21.768598308
before,named_batch_4,3,2979.228,9800,21.2269995
before,named_batch_4,4,2994.455,9768,17.442700375
before,named_batch_4,5,2905.449,9864,21.273697578
before,positional_derived,1,3986.149,7464,21.094700508
before,positional_derived,2,3524.094,7464,21.690798570000002
before,positional_derived,3,3552.484,7464,21.524500556
before,positional_derived,4,3569.88,7464,21.73699932
before,positional_derived,5,3584.938,7464,22.158501778
before,positional_in_expression,1,5290.946,10904,21.036801296
before,positional_in_expression,2,4977.56,10904,19.785801
before,positional_in_expression,3,5010.766,10904,19.221298376
before,positional_in_expression,4,4837.008,10904,15.488099615999998
before,positional_in_expression,5,5157.201,10904,20.303900337
before,mybatis_batch_4,1,2869.815,8816,21.36290286
before,mybatis_batch_4,2,2838.919,8848,21.379898989
before,mybatis_batch_4,3,2842.356,8848,21.809397588000003
before,mybatis_batch_4,4,2859.454,8816,21.142802876
before,mybatis_batch_4,5,2821.672,8912,21.066603152
before,raw_select_star,1,234.305,1240,15.971400325000001
before,raw_select_star,2,229.67,1240,19.39700952
before,raw_select_star,3,251.433,1240,24.298736552999998
before,raw_select_star,4,231.333,1240,22.704408618000002
before,raw_select_star,5,249.353,1240,20.479860596
before,raw_select_columns,1,824.972,2104,10.178504536
before,raw_select_columns,2,795.795,2104,19.77550575
before,raw_select_columns,3,822.832,2104,21.317108624
before,raw_select_columns,4,810.935,2104,21.581413154999996
before,raw_select_columns,5,800.892,2104,21.470312736
before,mybatis_mixed_literals,1,1464.583,3608,20.316695376000002
before,mybatis_mixed_literals,2,1353.782,3608,21.083800867999997
before,mybatis_mixed_literals,3,1376.309,3608,20.588206331
before,mybatis_mixed_literals,4,1380.024,3608,20.324993472
before,mybatis_mixed_literals,5,1403.821,3680,20.279598165999996
before,mybatis_select_columns,1,820.188,2104,22.291889652
before,mybatis_select_columns,2,789.858,2104,20.155596443999997
before,mybatis_select_columns,3,821.825,2104,21.08309855
before,mybatis_select_columns,4,823.17,2104,22.097998649999997
before,mybatis_select_columns,5,794.042,2104,21.591590064
before,mybatis_row_in,1,1353.934,3736,21.990596028000002
before,mybatis_row_in,2,1247.625,3736,21.329397
before,mybatis_row_in,3,1258.121,3736,21.42580063
before,mybatis_row_in,4,1241.121,3736,20.324597496000003
before,mybatis_row_in,5,1336.876,3832,21.686802472
before,positional_in_256,1,4517.032,9656,21.853400816
before,positional_in_256,2,4338.984,9656,22.037699736
before,positional_in_256,3,4676.232,9656,22.586200559999998
before,positional_in_256,4,4114.174,9656,17.851400986
before,positional_in_256,5,4289.511,9656,16.767698499
before,raw_delete,1,458.672,1664,19.161481472000002
before,raw_delete,2,417.856,1664,22.64988448
before,raw_delete,3,422.433,1664,21.422422296
before,raw_delete,4,405.178,1664,19.593597724
before,raw_delete,5,426.114,1664,23.501891555999997
before,positional_subquery_structured,1,1465.569,4856,21.265406189999997
before,positional_subquery_structured,2,1399.475,4856,19.991500375
before,positional_subquery_structured,3,1428.539,4856,21.088092718
before,positional_subquery_structured,4,1432.85,4856,21.229105599999997
before,positional_subquery_structured,5,1390.639,4856,20.842897332
before,positional_nested,1,1177.575,3120,20.910199275000004
before,positional_nested,2,1119.097,3120,19.853899877
before,positional_nested,3,1147.124,3120,21.0784035
before,positional_nested,4,1126.257,3120,20.871794724
before,positional_nested,5,1109.116,3120,21.036603172
before,raw_naming_UPPER_CAMEL_CASE,1,6677.489,9376,22.870399825
before,raw_naming_UPPER_CAMEL_CASE,2,5510.018,9376,21.285199534
before,raw_naming_UPPER_CAMEL_CASE,3,5882.216,9376,21.764199200000004
before,raw_naming_UPPER_CAMEL_CASE,4,5354.662,9376,20.845699166000003
before,raw_naming_UPPER_CAMEL_CASE,5,5167.128,9376,20.51349816
before,named_derived,1,4648.785,9536,21.993401835
before,named_derived,2,4426.745,9536,21.56710164
before,named_derived,3,4450.547,9536,21.571801308999998
before,named_derived,4,4427.652,9536,21.119900039999997
before,named_derived,5,4417.019,9536,20.89249987
before,raw_naming_SCREAMING_SNAKE_CASE,1,5543.742,9664,21.570700122
before,raw_naming_SCREAMING_SNAKE_CASE,2,5125.268,9664,21.034099872000002
before,raw_naming_SCREAMING_SNAKE_CASE,3,5373.148,9664,21.111098492
before,raw_naming_SCREAMING_SNAKE_CASE,4,5066.766,9664,20.505202002
before,raw_naming_SCREAMING_SNAKE_CASE,5,5148.476,9664,20.944000367999998
before,mybatis_naming_UPPER_CAMEL_CASE,1,6525.589,9520,20.757898609
before,mybatis_naming_UPPER_CAMEL_CASE,2,5795.64,9520,20.87009964
before,mybatis_naming_UPPER_CAMEL_CASE,3,5907.463,9520,20.817899612
before,mybatis_naming_UPPER_CAMEL_CASE,4,5869.607,9520,20.760799959
before,mybatis_naming_UPPER_CAMEL_CASE,5,6186.206,9904,20.853700426
before,named_raw_expression,1,1031.83,2616,20.63040902
before,named_raw_expression,2,1043.407,2616,20.446603571999997
before,named_raw_expression,3,1018.316,2616,20.648393532
before,named_raw_expression,4,1017.582,2616,20.384202624
before,named_raw_expression,5,1010.674,2616,20.499500742
before,raw_where_128,1,38697.264,62680,12.731399856000001
before,raw_where_128,2,36860.862,62680,20.531500133999998
before,raw_where_128,3,39222.468,62680,21.297800124000002
before,raw_where_128,4,37031.283,62680,21.070800027000004
before,raw_where_128,5,36494.326,62680,20.582799864000002
before,positional_select_star,1,248.479,1240,22.612085958
before,positional_select_star,2,248.193,1240,17.903402055
before,positional_select_star,3,243.222,1240,18.881567082000004
before,positional_select_star,4,242.187,1240,22.513461333000002
before,positional_select_star,5,246.177,1240,23.103957627
before,mybatis_where_eq,1,974.381,3112,21.146990842999998
before,mybatis_where_eq,2,991.631,3112,20.071603071
before,mybatis_where_eq,3,977.225,3112,21.299596100000002
before,mybatis_where_eq,4,958.083,3112,19.830401934
before,mybatis_where_eq,5,953.042,3136,17.651290881999998
before,raw_retry_rollback,1,3401.069,6400,18.77390088
before,raw_retry_rollback,2,3239.368,6400,19.180297927999998
before,raw_retry_rollback,3,3100.33,6400,16.91540048
before,raw_retry_rollback,4,3594.606,6400,19.126898526
before,raw_retry_rollback,5,3242.727,6400,15.315399621
before,named_group_order,1,3000.896,7512,23.097896512000002
before,named_group_order,2,2753.858,7512,20.417103212
before,named_group_order,3,2729.967,7512,20.734099365000002
before,named_group_order,4,2730.537,7512,21.549398003999997
before,named_group_order,5,2679.127,7512,20.870399329999998
current,mybatis_where_128,1,30032.821,34848,17.569200285
current,mybatis_where_128,2,31033.242,34848,22.592200176
current,mybatis_where_128,3,30194.834,34848,22.797099669999998
current,mybatis_where_128,4,30167.352,34872,13.213300175999999
current,mybatis_where_128,5,28745.063,34848,11.354299885
current,mybatis_raw_expression,1,921.089,1744,14.789004984000002
current,mybatis_raw_expression,2,1052.029,1744,24.684808456
current,mybatis_raw_expression,3,1228.554,1744,28.646193618
current,mybatis_raw_expression,4,966.882,1768,20.340296634
current,mybatis_raw_expression,5,958.676,1744,18.508198856000003
current,mybatis_between,1,1077.499,2344,15.060203523
current,mybatis_between,2,1212.468,2344,20.363400060000004
current,mybatis_between,3,1091.73,2344,22.67959902
current,mybatis_between,4,1085.388,2368,17.582200211999996
current,mybatis_between,5,1039.052,2344,13.80380582
current,named_dialect_MySQL,1,1009.414,2408,18.057407046
current,named_dialect_MySQL,2,1112.308,2408,19.375293052
current,named_dialect_MySQL,3,1031.321,2408,18.242005847999998
current,named_dialect_MySQL,4,1085.719,2432,18.170593184
current,named_dialect_MySQL,5,1009.401,2408,18.026892459
current,named_pagination,1,986.101,2384,18.773390838
current,named_pagination,2,1012.431,2384,23.073302490000003
current,named_pagination,3,952.117,2384,22.101491921
current,named_pagination,4,1031.398,2408,19.683199432
current,named_pagination,5,928.917,2384,15.396799275000001
current,positional_union_builder,1,2322.927,3992,22.492902141000002
current,positional_union_builder,2,2433.763,3920,21.322197643
current,positional_union_builder,3,2464.243,3992,22.838604124
current,positional_union_builder,4,2300.539,3968,17.935002044000004
current,positional_union_builder,5,2111.907,3920,21.070496139000003
current,raw_between,1,711.301,1648,8.150798159
current,raw_between,2,755.9,1648,13.2547065
current,raw_between,3,737.155,1648,21.653190969999997
current,raw_between,4,759.677,1672,19.621697233
current,raw_between,5,725.673,1648,19.110598454999998
current,named_naming_KEBAB_CASE,1,4339.008,6936,12.335799744
current,named_naming_KEBAB_CASE,2,4542.596,6936,22.363200107999997
current,named_naming_KEBAB_CASE,3,5283.088,6936,24.428998912
current,named_naming_KEBAB_CASE,4,4337.197,6960,21.139498178
current,named_naming_KEBAB_CASE,5,4166.37,6936,20.106901620000002
current,named_update_chain_16,1,9630.955,24072,20.37910078
current,named_update_chain_16,2,10736.09,24072,25.31570022
current,named_update_chain_16,3,9638.065,24072,22.813299855
current,named_update_chain_16,4,9642.593,24096,20.307300858
current,named_update_chain_16,5,9797.314,24072,11.306100356
current,raw_subquery_structured,1,1083.818,2720,20.562195096
current,raw_subquery_structured,2,1119.906,2720,21.068791578
